pwm0,pwm1,encoder0,encoder1,img_error,Yaw_gyro,I6
-1500.000000,1500.000000,1340.848022,-1340.848022,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864014,-1340.864014,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.870972,-1340.870972,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.855957,-1340.855957,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.880005,-1340.880005,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.857056,-1340.857056,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.831055,-1340.831055,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.860962,-1340.860962,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.821045,-1340.821045,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864014,-1340.864014,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.874023,-1340.874023,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.868042,-1340.868042,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.879028,-1340.879028,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875000,-1340.875000,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854004,-1340.854004,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854004,-1340.854004,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848999,-1340.848999,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.881958,-1340.881958,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.839966,-1340.839966,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859009,-1340.859009,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859009,-1340.859009,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.839966,-1340.839966,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.878052,-1340.878052,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.866943,-1340.866943,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875000,-1340.875000,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.852051,-1340.852051,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.858032,-1340.858032,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.866943,-1340.866943,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.853027,-1340.853027,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859985,-1340.859985,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.845947,-1340.845947,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.881958,-1340.881958,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.881958,-1340.881958,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.843994,-1340.843994,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.868042,-1340.868042,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.858032,-1340.858032,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.866943,-1340.866943,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864990,-1340.864990,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854004,-1340.854004,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.869019,-1340.869019,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.869019,-1340.869019,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.833008,-1340.833008,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848999,-1340.848999,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.843018,-1340.843018,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875977,-1340.875977,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.879028,-1340.879028,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.865967,-1340.865967,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864014,-1340.864014,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.879028,-1340.879028,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.832031,-1340.832031,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.869995,-1340.869995,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.869019,-1340.869019,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.818970,-1340.818970,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848999,-1340.848999,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.840942,-1340.840942,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848022,-1340.848022,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848999,-1340.848999,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875000,-1340.875000,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.878052,-1340.878052,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854004,-1340.854004,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864014,-1340.864014,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.884033,-1340.884033,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.855957,-1340.855957,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.843994,-1340.843994,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.879028,-1340.879028,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.885010,-1340.885010,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854004,-1340.854004,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.870972,-1340.870972,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.855957,-1340.855957,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.869995,-1340.869995,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.881958,-1340.881958,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.886963,-1340.886963,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.857056,-1340.857056,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.884033,-1340.884033,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.833984,-1340.833984,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.858032,-1340.858032,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.874023,-1340.874023,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875000,-1340.875000,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.858032,-1340.858032,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.844971,-1340.844971,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.849976,-1340.849976,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.840942,-1340.840942,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.873047,-1340.873047,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.857056,-1340.857056,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.870972,-1340.870972,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.853027,-1340.853027,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859985,-1340.859985,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875000,-1340.875000,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859985,-1340.859985,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854004,-1340.854004,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.852051,-1340.852051,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.843994,-1340.843994,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.840942,-1340.840942,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848999,-1340.848999,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.866943,-1340.866943,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.853027,-1340.853027,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.853027,-1340.853027,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.885986,-1340.885986,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.833008,-1340.833008,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.866943,-1340.866943,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.865967,-1340.865967,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875977,-1340.875977,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.847046,-1340.847046,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875977,-1340.875977,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.840942,-1340.840942,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.876953,-1340.876953,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.855957,-1340.855957,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.852051,-1340.852051,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.844971,-1340.844971,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.855957,-1340.855957,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848999,-1340.848999,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854004,-1340.854004,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.873047,-1340.873047,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.880005,-1340.880005,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.866943,-1340.866943,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.868042,-1340.868042,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.863037,-1340.863037,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.833008,-1340.833008,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848999,-1340.848999,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.857056,-1340.857056,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875977,-1340.875977,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.844971,-1340.844971,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.833984,-1340.833984,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.869019,-1340.869019,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.870972,-1340.870972,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859009,-1340.859009,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848999,-1340.848999,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.839966,-1340.839966,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.832031,-1340.832031,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.844971,-1340.844971,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859985,-1340.859985,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.843994,-1340.843994,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.855957,-1340.855957,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859009,-1340.859009,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.853027,-1340.853027,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.860962,-1340.860962,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864014,-1340.864014,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.849976,-1340.849976,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.840942,-1340.840942,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854004,-1340.854004,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.840942,-1340.840942,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.858032,-1340.858032,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.884033,-1340.884033,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.855957,-1340.855957,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.883057,-1340.883057,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.840942,-1340.840942,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859009,-1340.859009,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.849976,-1340.849976,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.843018,-1340.843018,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.833008,-1340.833008,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.895996,-1340.895996,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.868042,-1340.868042,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.852051,-1340.852051,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.895020,-1340.895020,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.849976,-1340.849976,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.857056,-1340.857056,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.855957,-1340.855957,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.860962,-1340.860962,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864014,-1340.864014,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.852051,-1340.852051,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.854980,-1340.854980,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.852051,-1340.852051,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.866943,-1340.866943,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.848022,-1340.848022,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864990,-1340.864990,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.826050,-1340.826050,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.866943,-1340.866943,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.852051,-1340.852051,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.858032,-1340.858032,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.853027,-1340.853027,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.878052,-1340.878052,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.849976,-1340.849976,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.880005,-1340.880005,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.857056,-1340.857056,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.862061,-1340.862061,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.880981,-1340.880981,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.883057,-1340.883057,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.885010,-1340.885010,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859985,-1340.859985,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.879028,-1340.879028,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.890991,-1340.890991,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.847046,-1340.847046,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859009,-1340.859009,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.847046,-1340.847046,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.849976,-1340.849976,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.850952,-1340.850952,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.869019,-1340.869019,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.870972,-1340.870972,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.871948,-1340.871948,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.860962,-1340.860962,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.880005,-1340.880005,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.852051,-1340.852051,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.849976,-1340.849976,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.868042,-1340.868042,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.883057,-1340.883057,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.883057,-1340.883057,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.843994,-1340.843994,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.864990,-1340.864990,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.853027,-1340.853027,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.863037,-1340.863037,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.832031,-1340.832031,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.858032,-1340.858032,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.838013,-1340.838013,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859985,-1340.859985,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.865967,-1340.865967,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.857056,-1340.857056,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875000,-1340.875000,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.859009,-1340.859009,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.875977,-1340.875977,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.860962,-1340.860962,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.849976,-1340.849976,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.878052,-1340.878052,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.883057,-1340.883057,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.858032,-1340.858032,0.000000,0.000000,0.000000
-1500.000000,1500.000000,1340.880005,-1340.880005,0.000000,0.000000,0.000000
